track_id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1rhyHK4TZr1X1dGeKAcMKW,POP STAR,0.696,0.767,0.0,-6.457,1.0,0.0361,0.199,0.0,0.0841,0.634,134.961
6fYrsPrlFUDkaS4zJrhkIN,"Ai No Senshi (From ""Sailor Moon"") [Japanese Vocal Version] [feat. Shiroku]",0.547,0.921,0.0,-0.466,1.0,0.0345,0.0258,1.84e-06,0.189,0.4,138.077
0usIiuX7FgGCO3KvUElDDh,Pop Up Licennes,0.808,0.416,5.0,-9.158,1.0,0.0315,0.68,0.000516,0.0351,0.63,120.846
0UY6fVeAvPaQhhCvF8uwGt,"Houkiboshi (From ""Bleach"") [Japanese Vocal Version]",0.514,0.974,10.0,-2.447,1.0,0.0567,0.00299,0.0,0.162,0.871,155.946
7kz5uAOugdUUICElinLj6K,Populuxe,0.658,0.872,0.0,-6.317,1.0,0.0937,0.00275,0.274,0.0894,0.435,137.825
3sVKXCPkNdqPBhDZGBMP6n,"Again (From ""Fullmetal Alchemist"") [Japanese Vocal Version]",0.45,0.893,4.0,-1.073,0.0,0.0359,0.00403,0.0,0.263,0.438,144.042
2JBpNwPin1gdI12gOebcVa,センセーション,0.715,0.824,7.0,-4.858,1.0,0.0869,0.0258,0.0,0.223,0.748,132.038
0WRhCmTMznSWwju2Xo8l2k,"Infection (From ""Hyoten 2001"") [Japanese Vocal Version]",0.633,0.451,2.0,-6.552,0.0,0.0263,0.885,0.0,0.245,0.434,108.033
4iN53zwboS9xL1H1S0lLPF,Groovy night,0.732,0.824,8.0,-4.081,1.0,0.0323,0.00801,0.0004,0.164,0.666,122.973
5BseHCkdAOXLQ6r07O085e,"Sayonara Solitaire (From ""Chrno Crusade"") [Japanese Vocal Version]",0.459,0.299,8.0,-6.43,1.0,0.0376,0.932,0.0,0.162,0.189,74.899
7tKv1Xi0648wrnPTycQHKi,TOKYO GIRL - Remastered 2018,0.728,0.915,2.0,-3.13,1.0,0.0339,0.222,0.149,0.083,0.659,127.971
0GhwF90BdgXpDn6Ikfe6i7,Japanese Pop Happy (Happy Remix),0.831,0.556,9.0,-14.275,0.0,0.0464,0.00435,0.155,0.058,0.671,139.993
6bmz8R3nocMfgCNAbp1PO8,BLU (feat. FLEUR),0.727,0.63,0.0,-6.766,1.0,0.0492,0.0879,3.86e-06,0.368,0.493,115.02
2pABbxYSuxZDQOvOmlm2DU,Japanese Pop Named Kai Wasabi,0.906,0.506,5.0,-9.418,1.0,0.299,0.229,0.0,0.0735,0.665,95.049
2ZBdTkGZDhoZiW87Dwd3pC,エンドレス・サマー,0.62,0.598,1.0,-11.894,0.0,0.0339,0.0917,0.000558,0.132,0.718,135.995
59kvuMs6aOXIsU7X20M5fj,Japanese Pop Piano,0.583,0.596,2.0,-9.138,1.0,0.0338,0.95,0.924,0.342,0.66,160.003
0EIJSN0hxfJqOZjov5fJLw,Flashback,0.503,0.47,1.0,-12.424,0.0,0.078,0.201,0.0631,0.0987,0.642,94.306
0jaX7l4xB5sxC2v6m5BYhd,Japanese Pop,0.515,0.909,5.0,-3.27,1.0,0.048,0.104,0.0,0.323,0.893,157.114
5ZBQdsiMSKKLfxcry36x62,Abc's,0.799,0.626,8.0,-9.424,1.0,0.0593,0.384,0.00101,0.105,0.885,109.996
6JScepV5EQnQ7hEWPXFyD2,Japanese pop star,0.671,0.625,0.0,-8.901,1.0,0.0379,0.0873,0.0284,0.326,0.878,150.036
2lqoAngSBALnm13sgeGVeF,"Japanese Pop (The Adventure Of Car Washing) - ""洗車の冒険""",0.762,0.54,11.0,-4.617,1.0,0.031,0.0768,0.0,0.0889,0.886,106.056
5K94quvehPN0WTKcjY9pgH,シーグラス,0.121,0.966,6.0,-3.132,1.0,0.335,0.00225,0.0135,0.316,0.314,188.289
1Jv5ZMFuGCCYNtxScv9GPm,"Japanese Pop (The Adventure Of Car Washing) - ""洗車の冒険""",0.762,0.54,11.0,-4.617,1.0,0.031,0.0768,0.0,0.0889,0.886,106.056
4qWog7janYhepXjEHjHX8a,Closer - Tokyo Remix - CoverCover,0.698,0.517,5.0,-6.907,0.0,0.0338,0.501,0.0,0.0959,0.537,95.003
1FZyd5oxkMR9QcbxHruvqJ,通過点,0.572,0.586,8.0,-8.927,1.0,0.0767,0.29,0.000301,0.225,0.305,168.022
2HkiXYwwGNPzRmmgFuDXzi,AI Japanese Pop,0.741,0.0971,2.0,-16.206,1.0,0.0639,0.28,0.0,0.219,0.35,130.051
7ybneChKKRWLAHJlwXqzwC,エレ樫,0.542,0.783,9.0,-4.972,0.0,0.143,0.458,1.88e-06,0.0621,0.624,130.448
7AkWNacwq7BnN3LHs1N1O4,Melodic Japanese Pop Workout Beats,0.263,0.689,9.0,-13.836,1.0,0.0547,0.0594,0.903,0.237,0.452,194.33
5fuRGfP28LypDaQWyjKR2z,Popcorn Memory,0.73,0.4,2.0,-6.173,1.0,0.0364,0.662,2.46e-06,0.189,0.41,80.029
56NuQo8U8QajLOb11dnK4Q,Exciting Japanese Pop Rock Vibes,0.357,0.597,7.0,-14.466,1.0,0.031,0.0623,0.908,0.21,0.785,183.158
7Cr2Sh7ndgXzgBZGcPHc4w,tulle,0.777,0.759,5.0,-3.29,1.0,0.114,0.0489,0.0,0.0589,0.814,134.989
0QdDoI2vfzCYcqWWXSDLpr,Out Of Nowhere - The Japanese Popstars remix,0.625,0.679,7.0,-11.683,1.0,0.0415,0.0601,0.85,0.0904,0.0767,124.981
2VFeCpZfu5KdYcSQrC8DOx,冬の花,0.302,0.756,11.0,-2.866,0.0,0.0454,0.109,0.0,0.184,0.448,200.979
08n8gxeaIhQkqDwWLWq48b,Out Of Nowhere - The Japanese Popstars remix,0.625,0.679,7.0,-11.683,1.0,0.0415,0.0601,0.85,0.0904,0.0767,124.981
4CEVjNLDISeXU2Hktr9FNu,pop song,0.754,0.396,9.0,-12.53,0.0,0.043,0.112,0.519,0.0943,0.71,117.958
7FqKRjK2Ce3IkyCnxxKtSK,Out of Nowhere (Live) - The Japanese Popstars Remix,0.625,0.679,7.0,-11.683,1.0,0.0415,0.0601,0.85,0.0904,0.0767,124.981
4Vim6mLSpLEpxqxZhKVAev,不登校少年少女のエチュード,0.678,0.726,0.0,-5.811,1.0,0.115,0.325,4.61e-05,0.102,0.899,200.094
06IqllfBPX3XDnV9YrI6xS,Sweat Naked - The Japanese Popstars Remix,0.726,0.726,10.0,-6.611,0.0,0.0538,0.000781,0.131,0.609,0.322,124.988
2VSP5LdDJsMNEdASO07PHb,ローリンソウル・ハッピーデイズ,0.713,0.861,5.0,-2.656,1.0,0.0667,0.0528,4.89e-05,0.262,0.921,141.086
5KtzTdGneWhf5ElKvlwULK,Slow Down - The Japanese Popstars Remix,0.699,0.783,9.0,-6.176,1.0,0.0926,0.0489,0.0235,0.279,0.687,125.978
3JlGqFhhd8J0zdY7uBa09I,Rootless,0.716,0.766,2.0,-8.196,0.0,0.107,0.81,0.014,0.107,0.659,124.002
6umNQjp5jWUlgjiGCo6Rkb,Home - The Japanese Popstars Remix,0.765,0.613,4.0,-9.328,0.0,0.239,0.00193,0.894,0.111,0.122,124.998
5LlOQjLbszfn1rd90d65EJ,Stay By My Side,0.53,0.634,0.0,-4.986,1.0,0.0273,0.0596,0.00156,0.34,0.256,115.98
51XZOulTyjQIGwfGc82icB,All Those Friendly People - The Japanese Popstars Remix,0.605,0.845,11.0,-4.325,0.0,0.0814,0.0044,0.00185,0.357,0.396,127.08
6TRGgeiIXwMCvvCt3VLWC9,O-A-O-A-Y (feat. Taro Abe),0.719,0.785,8.0,-4.577,1.0,0.0588,0.0819,4.61e-05,0.314,0.934,100.024
0jIid3i0Rfo04GDtv2zyrh,Be the One - The Japanese Popstars Remix,0.68,0.804,5.0,-4.625,1.0,0.201,0.0148,0.577,0.0805,0.146,131.985
78PNTlGHCx7nppDO4JXuS5,99ft.,0.555,0.904,10.0,-5.363,0.0,0.263,0.0423,5.65e-05,0.35,0.622,169.991
6H5TB0z45aRLgL4wuen5sX,Dance with the Mystics - The Japanese Popstars Remix,0.549,0.82,8.0,-7.977,1.0,0.0441,0.00321,0.941,0.0432,0.132,128.026
6XLqVp9UwCB7i8qgWw17MF,Future,0.621,0.238,7.0,-10.001,1.0,0.0879,0.788,0.0723,0.113,0.568,176.219
3wWkPs7EWBrTkeD4krVhO7,Blue Tongue - John Digweed & Nick Muir vs The Japanese Popstars,0.674,0.955,7.0,-7.923,1.0,0.0884,0.00365,0.858,0.0547,0.572,124.982
0t6SG7RTLzdeiKgNL4DHm6,Sora O Tobanai,0.837,0.518,5.0,-6.465,1.0,0.0387,0.244,6.18e-06,0.0908,0.723,108.01
2B3gKpzUxlVLdZbk8JPfZa,Winning Song - Japanese Version,0.255,0.925,9.0,-3.107,1.0,0.0562,0.0238,2.55e-05,0.146,0.436,89.906
4jXOS6gXSVv0Eyw2mmQdLQ,スパイラル,0.524,0.891,11.0,-3.756,1.0,0.0374,0.0237,0.0,0.102,0.635,129.988
5rE3q03ogOMXTIyNp1Xp9Q,NADA SOUSOU - Okinawa Traditional Song Piano Cover Version - Good Memory City J-Pop Piano Cover Version,0.617,0.198,5.0,-18.899,1.0,0.0504,0.989,0.837,0.224,0.589,143.859
4gwAa8IhPND9CSsjBlJBAI,CHIISANA KOINO UTA - Okinawa Traditional Song Electric Piano Cover Version - Good Memory City J-Pop Piano Cover Version,0.386,0.0394,11.0,-26.476,1.0,0.043,0.992,0.943,0.0839,0.507,81.985
2tilt70gGzRPAJPZ6oF4sy,フレ!フレ!,0.5,0.916,8.0,-2.59,1.0,0.0482,0.00279,1.57e-05,0.0605,0.708,169.924
594bHP1BFUj7puOhNGztkY,ASADOYA YUNTA - Okinawa Traditional Song Piano Cover Version - Good Memory City J-Pop Piano Cover Version,0.6,0.215,5.0,-20.535,1.0,0.0484,0.989,0.815,0.127,0.657,69.979
0wqAj7BPMFbkqZEMLbk222,Pulse,0.717,0.266,4.0,-9.933,1.0,0.0305,0.627,0.0,0.0834,0.375,109.954
4O6hndJkyLUxfEecttMQB8,死ぬのがいいわ,0.6,0.76,6.0,-6.124,0.0,0.0452,0.166,4.09e-05,0.189,0.519,158.078
1LJit0odYIVuEr4EXUHHQW,Cosmocats Theme (Mulch Mix),0.454,0.592,0.0,-15.181,1.0,0.0983,0.548,9.74e-06,0.792,0.237,124.082
60nAlJ1keFVmLnisv5A79x,Soothing Keys - Electric Piano ver.,0.317,0.00821,5.0,-25.227,1.0,0.0401,0.993,0.917,0.0684,0.298,65.026
4A8fZLPVajWmoXnnXHrI7y,Speechless Speaker,0.422,0.891,7.0,-4.127,1.0,0.0385,0.00361,2.22e-06,0.237,0.403,108.11
0uj6vi4w2IjBHouSinyo1d,Lullaby Whispered by the Stars - Electric Piano ver.,0.204,0.00974,7.0,-30.183,1.0,0.0394,0.995,0.875,0.0902,0.204,64.918
24fZAKZRlQkKY8EbWEkqQL,Petrichor,0.689,0.498,4.0,-5.107,0.0,0.0272,0.29,0.0,0.173,0.507,91.011
1MQ2MbE2cP0EjGtFgl13WZ,Center Tendu ~The Waves of the Danube~,0.603,0.15,5.0,-20.576,1.0,0.0793,0.937,0.824,0.0845,0.727,152.81
0iC63IHbjr3V6c9AX1Lrfs,Modern Konjikiyasha,0.679,0.329,8.0,-9.214,1.0,0.0515,0.972,1.36e-05,0.664,0.719,117.758
0qeqezzgrkHLLj23vEZJ9q,Juku-Shiki - JP Version,0.442,0.791,2.0,-4.227,1.0,0.0488,0.156,0.00017,0.28,0.427,100.852
2ntFf8vl8VjbNreIoeKoTk,Ring Ring Ring,0.377,0.911,4.0,-4.63,0.0,0.153,0.0149,5.89e-05,0.335,0.633,187.898
6ugMDwxdD5064aMgJ21qTw,"TERUUNO UTA - Electric Piano ver. - From STUDIO GHIBLI ""Tales from Earthsea""",0.418,0.0402,0.0,-28.122,1.0,0.0536,0.991,0.949,0.0713,0.367,59.997
0XwOvrh9L3zFCw1MWYbUQ7,Point,0.45,0.883,6.0,-3.923,1.0,0.041,0.00135,0.06,0.148,0.672,175.004
38SEetqnE6d7LzGRKCAMQq,Eastern Beauty,0.652,0.628,5.0,-8.994,1.0,0.0281,0.574,0.222,0.115,0.703,140.02
0UHBKy5XP28pgfn3Bhtt1q,Nagisa,0.738,0.864,9.0,-4.489,1.0,0.0512,0.203,2.31e-06,0.147,0.951,128.048
6KXOrGNdfL3pDNauP3F7Pt,Girl 18 (Instrumental),0.802,0.785,1.0,-10.309,1.0,0.0899,9.96e-05,0.615,0.0982,0.63,127.013
2xWjoqJj0fMyjz400eoYxL,Stay with You,0.643,0.894,3.0,-2.267,1.0,0.0443,0.0105,0.000123,0.0447,0.744,127.972
7A2YrQQIkXKuM5zTGRjOEH,My Shy Master,0.747,0.516,4.0,-8.868,1.0,0.0685,0.0777,1.8e-06,0.172,0.717,155.052
2uxiIz7Rrp0bUx8apJZRuH,コトリズム,0.744,0.865,7.0,-5.287,1.0,0.0697,0.353,4.67e-06,0.083,0.726,101.012
47R9uR467NQUt19RnqQE1s,Skies of Tokyo,0.415,0.664,9.0,-5.79,0.0,0.0289,0.0109,0.0007,0.172,0.169,102.032
0Em2FBhBxKomQ2leiPA0vu,Izayoi,0.557,0.631,11.0,-7.902,0.0,0.0244,0.0184,0.964,0.122,0.189,107.967
2kLFQDsyAcAzFBnzkJih4I,Karma Flower,0.366,0.889,11.0,-4.13,0.0,0.0505,0.00318,2.08e-06,0.266,0.487,119.98
0DIpkhXk4G4vYjPNUvpHdr,YUME HITOYO,0.356,0.111,2.0,-16.592,0.0,0.0426,0.991,0.847,0.0775,0.138,65.692
7ajgzxSphJ1A455xwNRoSA,Feelin’ Go(o)d,0.604,0.763,0.0,-7.877,1.0,0.0571,0.0369,3.51e-05,0.0975,0.35,105.087
29CAuuib3PLnfEZkFT78KI,Parachute,0.556,0.161,8.0,-10.231,0.0,0.0377,0.873,3.85e-06,0.113,0.274,137.024
4j5eTmr2FA5NJEliJWGyBa,JAPANESE HORROR STORY,0.644,0.872,5.0,-5.448,0.0,0.0676,0.0215,5.75e-05,0.256,0.564,131.993
5TwWbeGlvdwSELZvuqCfbc,Adagio ~ kotobani dekinai~ - Instrumental,0.499,0.0555,0.0,-25.063,0.0,0.0389,0.935,0.882,0.186,0.155,95.383
3HrWXGTkYqkdxMO0yIat24,Pop Sicle,0.168,0.862,5.0,-3.232,1.0,0.118,0.000165,0.0569,0.257,0.0892,121.228
6FCpE3rbM8biendW8vTYqR,That's Why I Love You - JP Version,0.394,0.906,9.0,-3.99,0.0,0.0385,0.0144,0.0,0.304,0.562,140.117
3czztJ4ZqsqrdYU7CSGbEj,Aishirai,0.487,0.0679,4.0,-17.733,1.0,0.031,0.955,4.29e-05,0.128,0.313,100.133
64FUTAKtBmaSt4SLnbC8B3,Boom Bang Boom Cue,0.751,0.379,8.0,-13.861,1.0,0.0411,0.0126,0.844,0.0935,0.123,150.01
1kUnVfeVXUh9SGHDcFXqWe,晴れ舞台,0.535,0.757,5.0,-7.396,0.0,0.0336,0.355,0.0136,0.11,0.35,133.133
36r3dRkrqzaK7mOuxnomoX,Death's Head III,0.516,1.0,9.0,-9.522,1.0,0.141,0.271,0.907,0.63,0.0744,68.613
2OaG3eEU3uHEzwNKhzJfO6,ppps,0.567,0.967,7.0,-2.95,1.0,0.113,0.000244,0.832,0.14,0.697,135.145
0RP48GZ77rpF32Vne4VXBV,The Tiger Pit,0.622,0.74,1.0,-12.408,1.0,0.0397,0.000978,0.934,0.116,0.101,134.988
6ir75Ty6JnKfSrO05GknCT,I,0.535,0.685,7.0,-5.616,1.0,0.0364,0.0127,7.69e-06,0.211,0.639,90.773
2HJZMwVuqIALKEaM0UJ6Rb,Carrying you,0.188,0.0993,7.0,-16.598,1.0,0.0395,0.98,0.751,0.109,0.203,61.52
4uI7XDI9o6NDNbUGq8ZmPR,Flow - Instrumental,0.61,0.718,0.0,-3.79,1.0,0.0688,0.000742,0.859,0.181,0.496,174.946
06oSIiT3KgVSH7lo6M00b3,Coda ~Runner~ - Instrumental,0.626,0.173,11.0,-21.027,1.0,0.058,0.954,0.907,0.145,0.364,135.096
5btmiteG8GSfzGfYPo6Hxd,Excursion 1,0.59,0.915,4.0,-16.871,1.0,0.301,0.338,0.0965,0.405,0.035,116.452
5PFQJqC8ST0NZsvTiI420u,十四時過ぎのカゲロウ,0.632,0.75,9.0,-7.168,0.0,0.0306,0.712,0.000626,0.33,0.822,95.026
4w48jAR772bf8Ny8NWwB6z,Government Issued Trash Can,0.751,0.849,10.0,-7.081,0.0,0.15,8.75e-06,0.00137,0.133,0.433,90.583
1PChgrXTm5b5JdJ9dtpy0B,地獄快速,0.722,0.582,5.0,-5.597,1.0,0.122,0.115,0.00225,0.109,0.869,202.029
1FyIOtnQXghpfsISOtw3QX,Brain Leech,0.156,0.0613,4.0,-26.169,1.0,0.0359,0.992,0.86,0.145,0.0274,140.169
3zBZNr4hY42tsHZ7Ey6UGM,Glissade ~Chopsticks~,0.708,0.475,0.0,-19.216,1.0,0.119,0.858,0.845,0.0928,0.976,144.556
7d1pAzGD40StSAdghvNgEW,The Dutch Oven (Demo Version),0.579,0.967,1.0,-8.323,1.0,0.0639,0.00441,0.907,0.0725,0.317,193.057
2KS3SUEDifV016CaEyMQWb,救われ升 - Album Mix,0.714,0.951,5.0,-3.082,1.0,0.149,0.0134,0.0,0.0371,0.645,143.999
2LIsmlYqisOOAh8XjMgM3k,Serenity on the Keys - Piano ver.,0.419,0.002,0.0,-24.675,1.0,0.062,0.995,0.884,0.0725,0.0651,73.068
1WlA5OTBXRjPhRMNQYVzmM,会いたい,0.703,0.494,0.0,-6.335,1.0,0.0274,0.459,0.0,0.0974,0.537,94.516
2skGWuKys6yjy7M6qx3mRQ,Ring,0.436,0.304,7.0,-8.414,1.0,0.031,0.741,0.0,0.227,0.301,77.334
5BLJqwzuzacZYrQ1WyIs5Z,What a Horrible Night to Have a Curse,0.727,0.939,10.0,-6.428,0.0,0.0457,0.319,0.874,0.334,0.428,130.014
6cJBBxfrfOzipYB1BQzZnR,SWEET MEMORIES,0.375,0.099,5.0,-17.099,1.0,0.0312,0.986,0.915,0.0726,0.147,102.066
1kFLL5jkPXVUdSZ1DB9Qg0,ファンタジー,0.663,0.841,6.0,-4.665,1.0,0.114,0.0168,0.0,0.485,0.704,136.966
3qUzP9NlDspNlRqc7I8GlM,Wish You Were Here,0.582,0.62,4.0,-9.725,0.0,0.0312,0.158,0.823,0.112,0.225,140.017
0HZPRXD9GeOJHNdyOGbKqs,にんじゃりばんばん,0.577,0.999,5.0,-1.832,0.0,0.0352,0.0282,0.191,0.176,0.931,129.985
4gVRpvYgJ281auYTai217B,Grand Waltz ~Masquerade Hotel Main Title~ - Instrumental,0.358,0.191,5.0,-19.309,1.0,0.0384,0.947,0.925,0.189,0.314,81.656
6VhBcsCFwwpkz5919rey9c,ただ声一つ,0.707,0.5,1.0,-5.78,1.0,0.0296,0.895,4e-05,0.234,0.583,129.97
3oZ9tMhvygBIhb2sXMJvoW,Alps,0.669,0.358,3.0,-8.408,1.0,0.0371,0.526,0.0,0.124,0.204,141.961
7fs1mYsHKnQB3oDoYFFWfQ,Jpop Role Play Game,0.407,0.772,0.0,-8.134,1.0,0.0433,0.00276,0.921,0.164,0.659,160.103
19zJTRAkXH2yHkxgcM03yy,An Old Road,0.229,0.0426,4.0,-20.831,1.0,0.0584,0.993,0.00175,0.0614,0.0652,174.333
5k8pOJwN0XPEtD8snkWuSh,Untitled Japanese Modern City Pop 1,0.862,0.503,4.0,-10.521,0.0,0.0482,0.608,0.0,0.167,0.734,125.017
6odOg1jj4G4lZiQTyedk7D,WARABIGAMI TENNO KOMORIUTA,0.303,0.11,2.0,-16.789,1.0,0.0402,0.986,0.786,0.122,0.0842,137.847
2V9EbQMIXfUf1R5uBLoBA0,Kimigayo,0.584,0.837,0.0,-5.17,1.0,0.0292,0.00176,0.00124,0.351,0.901,126.981
4Null4ni2v08aElxnYIPDr,Failure to Launch (Controller Mix),0.626,0.94,1.0,-10.666,1.0,0.0814,0.396,0.904,0.0869,0.422,120.009
2VgF9giduWi5uF8GBN47d6,Shiroi Fune no Illuminato,0.345,0.152,0.0,-11.955,1.0,0.0355,0.995,0.303,0.17,0.361,80.336
5jDln6ZFwUZeKnwDfpiaCn,Swaying Heart Under the Moonlight - Electric Piano ver.,0.349,0.00889,7.0,-28.712,1.0,0.0359,0.993,0.838,0.0838,0.19,66.96
2YxK5Wf1TPEmL8LZtxVge8,カムパネルラ,0.564,0.782,1.0,-6.671,1.0,0.04,0.000607,0.219,0.329,0.408,138.006
76Xd85kFInqePTD8qIl5OT,synthesizer,0.562,0.77,11.0,-5.097,0.0,0.0434,0.000231,0.000144,0.128,0.771,158.0
3eCLHfSM44DzCDAlJl4PNu,HANAMIZUKI,0.26,0.151,7.0,-14.267,1.0,0.0335,0.964,0.87,0.08,0.157,139.342
1VK7Oc21l29jIPP0O0TSE8,Frappuccino,0.805,0.72,9.0,-6.69,0.0,0.0661,0.389,0.0328,0.353,0.684,122.988
5EHdbBvvbakusxeUdQg8Fc,Healing Harmony - Electric Piano ver.,0.307,0.00932,0.0,-27.023,1.0,0.0476,0.993,0.796,0.0674,0.0939,136.112
600lKbOZEY5uHjzFSdKxYA,ブレーメン,0.787,0.674,6.0,-5.982,0.0,0.0424,0.126,2.77e-06,0.113,0.703,94.986
4TGkCjPmyfCfTGjuac4VEB,The Strawberry Statement,0.29,0.0979,2.0,-17.876,0.0,0.0407,0.993,0.908,0.0809,0.146,69.172
7DkqRYW9QPTvldhJRw8fk4,Nagisa,0.738,0.864,9.0,-4.489,1.0,0.0512,0.203,2.31e-06,0.147,0.951,128.048
7DFMUjcj9uPqYefQ4IGw0R,ORIBIAO KIKINAGARA,0.294,0.125,7.0,-16.228,1.0,0.0387,0.985,0.576,0.11,0.075,137.36
7gdbGbm8jwC9SFDqTiMGzv,Iron Hammer,0.454,0.819,9.0,-5.803,1.0,0.0549,0.00356,0.00221,0.106,0.524,193.981
4ry4QcGphfP2SCPxYLbfiT,ただ声一つ,0.707,0.5,1.0,-5.78,1.0,0.0296,0.895,4e-05,0.234,0.583,129.97
0P6z2cg7L4XIVXgpn4YEr1,Plie ~Kamado tanjirouno uta~ - Instrumental,0.427,0.123,5.0,-19.031,1.0,0.0334,0.991,0.844,0.107,0.156,68.374
5N6PdgXweypT5x9S15DyOH,月の踊り子,0.713,0.798,10.0,-3.69,1.0,0.0296,0.213,0.00228,0.151,0.697,130.073
3QlJiNrKW32qtt8t8vdhEc,Making Waves (Nmesh Mix),0.282,0.941,1.0,-10.242,1.0,0.912,0.465,0.0105,0.544,0.0377,82.912
55CDXeDi8aqSEQHcUkNPOc,夕凪、某、花惑い,0.647,0.896,1.0,-4.063,1.0,0.05,0.176,0.00213,0.0547,0.764,110.034
5ztpTVC97VrnmIXcWko755,Riding on the Soothing Night Breeze - Electric Piano ver.,0.463,0.0229,7.0,-23.683,1.0,0.034,0.989,0.757,0.08,0.233,61.112
5viHoxOG5SJeBferJvcuJr,未来島,0.77,0.893,0.0,-4.846,1.0,0.105,0.0854,0.0,0.103,0.739,150.01
2SVThiBfR3zDiAqyPhPTFI,Geisha Girl,0.647,0.772,10.0,-9.122,0.0,0.0312,0.0624,0.861,0.285,0.89,109.996
1uLtTNvrdM0d4hHUrEKo7M,FLASH BACK,0.522,0.997,7.0,-2.146,1.0,0.132,0.000388,0.834,0.349,0.429,124.996
1uXPJ9yQJXrGvpnkAs1IL3,Reverence ~Ano subarasiiaiwo mouichido~ - Instrumental,0.549,0.091,0.0,-19.04,1.0,0.0863,0.976,0.86,0.115,0.216,103.106
4kvnwFMgkF2t8sAuWrsoAM,斜陽,0.786,0.45,5.0,-6.182,1.0,0.0453,0.0325,0.0,0.226,0.88,123.995
1XAoNNqfW0AD2QJDVjKld5,Otome,0.729,0.55,5.0,-10.984,0.0,0.0303,0.387,0.439,0.0806,0.556,112.0
0fpelB6w66X2mSLcnCtwiQ,Mr J,0.556,0.786,11.0,-2.423,1.0,0.0255,0.000281,0.000839,0.0949,0.581,103.956
0nq751UBjYxWgfhi5vxXYk,Shareware 2,0.545,0.407,10.0,-16.877,0.0,0.262,0.000473,0.51,0.0701,0.403,170.036
5sbuAp5ZF6ip8sWdZxEXJI,Ochill,0.733,0.433,0.0,-7.837,1.0,0.0635,0.791,7.7e-06,0.125,0.227,149.91
0cFeUWLcZZa0hqkZmRV1mh,Stay,0.489,0.77,4.0,-6.15,0.0,0.0312,0.183,0.0041,0.202,0.804,175.536
1s1e1MGNFmpm0LgJvzKE6W,TOP SECRET MAN,0.713,0.692,11.0,-8.693,1.0,0.0364,0.538,1.08e-06,0.119,0.655,161.584
7mc1cJkJqyZn57GJqLfmRV,Japanese Dancer,0.8,0.847,3.0,-8.138,0.0,0.499,0.0107,0.343,0.114,0.665,130.021
404O5jNsIHlZ68w6TK6yyg,Hana no Tameiki,0.285,0.316,2.0,-12.055,0.0,0.0365,0.995,0.941,0.155,0.319,119.69
6TXigY1Fh7nVnxeo5xHXwZ,第ゼロ感,0.431,0.954,2.0,-3.156,1.0,0.238,4.52e-05,8.26e-06,0.325,0.311,150.043
1UnAtcNmP5fqwL12QE276G,New World,0.432,0.961,9.0,-2.844,0.0,0.0866,0.112,0.0,0.258,0.43,141.001
6UP4y6avvalMOZwo77qiON,J Pop,0.332,0.849,2.0,-6.39,1.0,0.0577,0.12,0.196,0.0516,0.541,120.024
5Ca9HRYn733hc8c7BGIbJ0,Stay With Me,0.792,0.616,11.0,-5.648,0.0,0.146,0.148,0.0,0.0224,0.966,142.987
0YrRXQDZdZeRo0YHjIutvL,Unforgive,0.625,0.705,11.0,-4.475,0.0,0.0604,0.086,0.0,0.0838,0.471,137.979
3nuMlI8yjcrXZcG4Mn9JIX,Glasses (feat. mabanua),0.681,0.834,10.0,-5.938,0.0,0.0721,0.0434,0.0788,0.0394,0.719,110.009
7pe7wZDt15vO1hBkfuWDjQ,TOKYO GIRL,0.621,0.944,5.0,-4.186,0.0,0.16,0.124,1.09e-05,0.316,0.633,130.039
67FMfAvvYjTHc0rYuxhpZD,tempura,0.851,0.862,9.0,-6.58,1.0,0.0435,0.122,0.0345,0.0986,0.439,132.043
33aHYT0jVa6YlR7T1qSVdL,Chart Song,0.606,0.362,7.0,-14.137,0.0,0.0314,0.469,0.703,0.168,0.428,109.998
639giETsO7eDdKfVtRFrKO,Pop Tune,0.257,0.954,2.0,-4.364,1.0,0.149,0.0105,2.29e-06,0.714,0.454,195.752
6lLUteiEGacjeSZqLtiVyu,7inch Pop,0.712,0.96,2.0,-3.379,1.0,0.0634,0.000147,0.552,0.0826,0.802,115.009
5cpPbL58Nchmt1I3jlUZQK,Modern Japan (Instrumental),0.563,0.43,9.0,-4.588,1.0,0.0274,0.646,0.199,0.285,0.616,172.073
2kFtx3IMumXZnN6iwEsWLM,Tendu / Jete ~Aruite kaerou~ - Instrumental,0.727,0.167,5.0,-19.163,1.0,0.0759,0.876,0.82,0.106,0.688,88.931
5GFWn7ocxJwVbvyfR31WBM,老人と海,0.939,0.582,5.0,-5.582,1.0,0.0445,0.284,4.16e-05,0.0958,0.719,129.96
1CX9JNAug93M31EcaPPcpt,The Dutch Oven,0.669,0.864,10.0,-8.709,0.0,0.11,0.00532,0.663,0.0483,0.191,193.004
3Ilgg5HlVDICDAzGjF3vWe,ジャパニーズピープル,0.534,0.844,11.0,-3.496,0.0,0.0328,0.0996,1.33e-06,0.0929,0.466,80.011
1Ga3cYUYeJmNPC7MbwKIp6,TOKYO GIRL,0.728,0.911,2.0,-3.074,1.0,0.033,0.283,0.381,0.0807,0.681,127.975
